2026-03-18 23:18:50,300 | INFO | django.utils.autoreload | Watching for file changes with StatReloader
2026-03-19 00:04:52,200 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-den-3.webp HTTP/1.1" 304 0
2026-03-19 00:04:52,201 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-den-4.webp HTTP/1.1" 304 0
2026-03-19 00:04:52,201 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-den-8.webp HTTP/1.1" 304 0
2026-03-19 00:04:53,470 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-tu-nhien-6.webp HTTP/1.1" 304 0
2026-03-19 00:04:53,470 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-tu-nhien-4.webp HTTP/1.1" 304 0
2026-03-19 00:04:53,470 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-tu-nhien-3.webp HTTP/1.1" 304 0
2026-03-19 00:04:53,471 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-tu-nhien-5.webp HTTP/1.1" 304 0
2026-03-19 00:04:53,471 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-tu-nhien-2.webp HTTP/1.1" 304 0
2026-03-19 00:04:53,472 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-tu-nhien-7.webp HTTP/1.1" 304 0
2026-03-19 00:04:53,472 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-tu-nhien-8.webp HTTP/1.1" 304 0
2026-03-19 00:04:54,453 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-trang-5.webp HTTP/1.1" 304 0
2026-03-19 00:04:54,455 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-trang-2.webp HTTP/1.1" 304 0
2026-03-19 00:04:54,455 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-trang-6.webp HTTP/1.1" 304 0
2026-03-19 00:04:54,456 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-trang-4.webp HTTP/1.1" 304 0
2026-03-19 00:04:54,456 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-trang-3.webp HTTP/1.1" 304 0
2026-03-19 00:04:54,458 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-trang-7.webp HTTP/1.1" 304 0
2026-03-19 00:04:54,459 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-trang-8.webp HTTP/1.1" 304 0
2026-03-19 00:05:47,243 | INFO | django.server | "GET / HTTP/1.1" 200 191009
2026-03-19 00:05:47,328 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-19 00:05:47,334 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-19 00:07:56,233 | INFO | django.server | "GET /product/30/ HTTP/1.1" 200 85724
2026-03-19 00:07:56,267 | INFO | django.server | "GET /static/js/chatbot.js HTTP/1.1" 304 0
2026-03-19 00:07:56,274 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-19 00:08:47,385 | INFO | django.server | "POST /products/youtube/save/ HTTP/1.1" 200 106
2026-03-19 00:08:50,871 | INFO | django.server | "GET / HTTP/1.1" 200 191009
2026-03-19 00:08:50,946 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-19 00:08:50,966 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-19 00:08:56,857 | INFO | django.server | "GET /api/products/filter/?page=2 HTTP/1.1" 200 31334
2026-03-19 00:08:59,386 | INFO | django.server | "GET /product/33/ HTTP/1.1" 200 80010
2026-03-19 00:08:59,415 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-trang-1.webp HTTP/1.1" 304 0
2026-03-19 00:08:59,415 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-sa-mac-1.webp HTTP/1.1" 304 0
2026-03-19 00:08:59,415 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-tu-nhien-1.webp HTTP/1.1" 304 0
2026-03-19 00:08:59,415 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-den-1.webp HTTP/1.1" 304 0
2026-03-19 00:08:59,418 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-19 00:09:04,570 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-sa-mac-2.webp HTTP/1.1" 304 0
2026-03-19 00:09:07,568 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-sa-mac-3.webp HTTP/1.1" 304 0
2026-03-19 00:09:10,565 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-sa-mac-4.webp HTTP/1.1" 304 0
2026-03-19 00:09:13,566 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-sa-mac-5.webp HTTP/1.1" 304 0
2026-03-19 00:09:14,307 | INFO | store.chatbot.api | chatbot_api request_id=beea6ffb67f2 action=reset user_id=36 session=r1qk4itekfiktwvfr25xwov0qjsea1bc message_len=0
2026-03-19 00:09:14,312 | INFO | store.chatbot.api | chatbot_api reset request_id=beea6ffb67f2 ok=True latency_ms=8
2026-03-19 00:09:14,318 | INFO | django.server | "POST /api/chatbot/ HTTP/1.1" 200 42
2026-03-19 00:09:16,570 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-sa-mac-6.webp HTTP/1.1" 304 0
2026-03-19 00:09:18,346 | INFO | django.server | "GET /profile/?tab=student HTTP/1.1" 200 86043
2026-03-19 00:09:18,382 | INFO | django.server | "GET /banner-images/list/ HTTP/1.1" 200 1667
2026-03-19 00:09:43,050 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-sa-mac-7.webp HTTP/1.1" 304 0
2026-03-19 00:09:46,051 | INFO | django.server | "GET /media/products/2026/03/iphone-16-promax/iphone-16-pro-max-sa-mac-8.webp HTTP/1.1" 304 0
2026-03-19 00:11:33,792 | INFO | django.server | "GET /?page=2 HTTP/1.1" 200 153594
2026-03-19 00:11:47,877 | INFO | django.server | "GET /dashboard/?section=products&product_page=2 HTTP/1.1" 200 179793
2026-03-19 00:11:48,000 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:11:48,006 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:12:11,854 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:12:22,106 | INFO | django.server | "POST /product-images/folders/create/ HTTP/1.1" 200 302
2026-03-19 00:12:22,129 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4269
2026-03-19 00:12:47,303 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:12:51,513 | INFO | django.server | "POST /products/sku/add/ HTTP/1.1" 200 65
2026-03-19 00:12:51,521 | INFO | django.server | "GET /products/sku/list/ HTTP/1.1" 200 3055
2026-03-19 00:12:57,958 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:13:01,489 | INFO | django.server | "POST /products/sku/add/ HTTP/1.1" 200 65
2026-03-19 00:13:01,496 | INFO | django.server | "GET /products/sku/list/ HTTP/1.1" 200 3227
2026-03-19 00:13:10,463 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:13:14,633 | INFO | django.server | "POST /products/sku/add/ HTTP/1.1" 200 65
2026-03-19 00:13:14,641 | INFO | django.server | "GET /products/sku/list/ HTTP/1.1" 200 3399
2026-03-19 00:13:24,750 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:13:27,665 | INFO | django.server | "POST /products/sku/add/ HTTP/1.1" 200 65
2026-03-19 00:13:27,674 | INFO | django.server | "GET /products/sku/list/ HTTP/1.1" 200 3571
2026-03-19 00:13:39,775 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:13:43,049 | INFO | django.server | "POST /products/sku/add/ HTTP/1.1" 200 65
2026-03-19 00:13:43,057 | INFO | django.server | "GET /products/sku/list/ HTTP/1.1" 200 3743
2026-03-19 00:15:36,490 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:15:36,504 | INFO | django.server | "GET /product-images/folders/list/?brand_id=25 HTTP/1.1" 200 3887
2026-03-19 00:15:39,939 | INFO | django.server | "GET /products/detail/get/?product_id=34 HTTP/1.1" 200 392
2026-03-19 00:15:47,350 | INFO | django.server | "GET /dashboard/?section=product-images HTTP/1.1" 200 196356
2026-03-19 00:15:47,495 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:15:47,498 | INFO | django.server | "GET /products/sku/list/ HTTP/1.1" 200 3743
2026-03-19 00:15:47,504 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:15:47,509 | INFO | django.server | "GET /products/sku/list/ HTTP/1.1" 200 3743
2026-03-19 00:15:47,524 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4269
2026-03-19 00:15:50,072 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:15:50,089 | INFO | django.server | "GET /product-images/folders/list/?brand_id=25 HTTP/1.1" 200 3887
2026-03-19 00:15:53,178 | INFO | django.server | "GET /products/detail/get/?product_id=34 HTTP/1.1" 200 392
2026-03-19 00:16:02,676 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 283
2026-03-19 00:16:02,682 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-duong-1.webp HTTP/1.1" 200 10892
2026-03-19 00:16:02,703 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4467
2026-03-19 00:16:05,652 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 283
2026-03-19 00:16:05,658 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-duong-2.webp HTTP/1.1" 200 8824
2026-03-19 00:16:05,676 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4467
2026-03-19 00:16:08,315 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 283
2026-03-19 00:16:08,321 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-duong-3.webp HTTP/1.1" 200 5364
2026-03-19 00:16:08,339 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4467
2026-03-19 00:16:11,819 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 270
2026-03-19 00:16:11,829 | INFO | django.server | "GET /media/products/2026/03/iphone-15/15-spec-1.webp HTTP/1.1" 200 14212
2026-03-19 00:16:11,843 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4467
2026-03-19 00:16:14,787 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 270
2026-03-19 00:16:14,794 | INFO | django.server | "GET /media/products/2026/03/iphone-15/15-spec-2.webp HTTP/1.1" 200 22468
2026-03-19 00:16:14,812 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4467
2026-03-19 00:16:17,299 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 270
2026-03-19 00:16:17,305 | INFO | django.server | "GET /media/products/2026/03/iphone-15/15-spec-3.webp HTTP/1.1" 200 13276
2026-03-19 00:16:17,325 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4467
2026-03-19 00:16:20,044 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 270
2026-03-19 00:16:20,056 | INFO | django.server | "GET /media/products/2026/03/iphone-15/15-spec-4.webp HTTP/1.1" 200 32252
2026-03-19 00:16:20,073 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4467
2026-03-19 00:16:22,659 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 270
2026-03-19 00:16:22,666 | INFO | django.server | "GET /media/products/2026/03/iphone-15/15-spec-5.webp HTTP/1.1" 200 54608
2026-03-19 00:16:22,686 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4467
2026-03-19 00:16:24,522 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4467
2026-03-19 00:16:28,601 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:16:28,616 | INFO | django.server | "GET /product-images/folders/list/?brand_id=25 HTTP/1.1" 200 4085
2026-03-19 00:16:31,898 | INFO | django.server | "GET /products/detail/get/?product_id=34 HTTP/1.1" 200 412
2026-03-19 00:17:21,066 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 275
2026-03-19 00:17:21,071 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-hong-1.webp HTTP/1.1" 200 12842
2026-03-19 00:17:21,091 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4664
2026-03-19 00:17:24,180 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 275
2026-03-19 00:17:24,185 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-hong-2.webp HTTP/1.1" 200 9904
2026-03-19 00:17:24,206 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4664
2026-03-19 00:17:27,219 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 275
2026-03-19 00:17:27,224 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-hong-3.webp HTTP/1.1" 200 4326
2026-03-19 00:17:27,244 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4664
2026-03-19 00:17:30,261 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 275
2026-03-19 00:17:30,266 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-hong-4.webp HTTP/1.1" 200 18056
2026-03-19 00:17:30,286 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4664
2026-03-19 00:17:33,395 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 275
2026-03-19 00:17:33,401 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-hong-5.webp HTTP/1.1" 200 26896
2026-03-19 00:17:33,420 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4664
2026-03-19 00:17:35,956 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 275
2026-03-19 00:17:35,961 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-hong-6.webp HTTP/1.1" 200 14408
2026-03-19 00:17:35,983 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4664
2026-03-19 00:17:38,821 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 275
2026-03-19 00:17:38,826 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-hong-7.webp HTTP/1.1" 200 32674
2026-03-19 00:17:38,848 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4664
2026-03-19 00:17:41,412 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 275
2026-03-19 00:17:41,418 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-hong-8.webp HTTP/1.1" 200 55902
2026-03-19 00:17:41,439 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4664
2026-03-19 00:17:42,740 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4664
2026-03-19 00:18:24,441 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:18:24,455 | INFO | django.server | "GET /product-images/folders/list/?brand_id=25 HTTP/1.1" 200 4282
2026-03-19 00:18:26,857 | INFO | django.server | "GET /products/detail/get/?product_id=34 HTTP/1.1" 200 431
2026-03-19 00:18:40,779 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 264
2026-03-19 00:18:40,783 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-1.webp HTTP/1.1" 200 13062
2026-03-19 00:18:40,803 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:18:43,830 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 264
2026-03-19 00:18:43,836 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-2.webp HTTP/1.1" 200 10210
2026-03-19 00:18:43,856 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:18:46,956 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 264
2026-03-19 00:18:46,962 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-3.webp HTTP/1.1" 200 4300
2026-03-19 00:18:46,986 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:18:50,316 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 264
2026-03-19 00:18:50,320 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-4.webp HTTP/1.1" 200 18056
2026-03-19 00:18:50,339 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:18:53,580 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 272
2026-03-19 00:18:53,588 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-4_5ElpM0l.webp HTTP/1.1" 200 18056
2026-03-19 00:18:53,609 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:18:54,927 | INFO | django.server | "POST /product-images/color/delete/ HTTP/1.1" 200 72
2026-03-19 00:18:54,951 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:18:58,211 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 264
2026-03-19 00:18:58,218 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-5.webp HTTP/1.1" 200 26896
2026-03-19 00:18:58,238 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:19:01,116 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 272
2026-03-19 00:19:01,121 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-5_23Pqy7B.webp HTTP/1.1" 200 26896
2026-03-19 00:19:01,142 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:19:02,761 | INFO | django.server | "POST /product-images/color/delete/ HTTP/1.1" 200 72
2026-03-19 00:19:02,786 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:19:05,763 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 264
2026-03-19 00:19:05,769 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-7.webp HTTP/1.1" 200 32674
2026-03-19 00:19:05,793 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:19:08,715 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 264
2026-03-19 00:19:08,721 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-8.webp HTTP/1.1" 200 55902
2026-03-19 00:19:08,742 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:19:12,059 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:19:14,281 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:19:14,285 | INFO | django.server | "GET /product-images/color/list/?folder_id=9&sku=Q8X2L&color_name=Xanh+D%C6%B0%C6%A1ng HTTP/1.1" 200 740
2026-03-19 00:19:14,304 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-duong-2.webp HTTP/1.1" 304 0
2026-03-19 00:19:14,304 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-duong-3.webp HTTP/1.1" 304 0
2026-03-19 00:19:14,305 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-duong-1.webp HTTP/1.1" 304 0
2026-03-19 00:19:14,308 | INFO | django.server | "GET /media/products/2026/03/iphone-15/15-spec-1.webp HTTP/1.1" 304 0
2026-03-19 00:19:14,310 | INFO | django.server | "GET /media/products/2026/03/iphone-15/15-spec-2.webp HTTP/1.1" 304 0
2026-03-19 00:19:14,310 | INFO | django.server | "GET /media/products/2026/03/iphone-15/15-spec-5.webp HTTP/1.1" 304 0
2026-03-19 00:19:14,311 | INFO | django.server | "GET /media/products/2026/03/iphone-15/15-spec-3.webp HTTP/1.1" 304 0
2026-03-19 00:19:14,312 | INFO | django.server | "GET /media/products/2026/03/iphone-15/15-spec-4.webp HTTP/1.1" 304 0
2026-03-19 00:19:14,312 | INFO | django.server | "GET /product-images/folders/list/?brand_id=25 HTTP/1.1" 200 4472
2026-03-19 00:19:17,597 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:19:17,599 | INFO | django.server | "GET /product-images/color/list/?folder_id=9&sku=N5K9R&color_name=H%E1%BB%93ng+Nh%E1%BA%A1t HTTP/1.1" 200 757
2026-03-19 00:19:17,607 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-hong-5.webp HTTP/1.1" 304 0
2026-03-19 00:19:17,607 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-hong-1.webp HTTP/1.1" 304 0
2026-03-19 00:19:17,607 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-hong-3.webp HTTP/1.1" 304 0
2026-03-19 00:19:17,607 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-hong-4.webp HTTP/1.1" 304 0
2026-03-19 00:19:17,610 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-hong-2.webp HTTP/1.1" 304 0
2026-03-19 00:19:17,610 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-hong-8.webp HTTP/1.1" 304 0
2026-03-19 00:19:17,628 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-hong-7.webp HTTP/1.1" 304 0
2026-03-19 00:19:17,628 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-hong-6.webp HTTP/1.1" 304 0
2026-03-19 00:19:17,629 | INFO | django.server | "GET /product-images/folders/list/?brand_id=25 HTTP/1.1" 200 4472
2026-03-19 00:19:47,308 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:19:47,310 | INFO | django.server | "GET /product-images/color/list/?folder_id=9&sku=N5K9R&color_name=H%E1%BB%93ng+Nh%E1%BA%A1t HTTP/1.1" 200 757
2026-03-19 00:19:47,328 | INFO | django.server | "GET /product-images/folders/list/?brand_id=25 HTTP/1.1" 200 4472
2026-03-19 00:19:50,570 | INFO | django.server | "GET /products/list/json/ HTTP/1.1" 200 1741
2026-03-19 00:19:50,572 | INFO | django.server | "GET /product-images/color/list/?folder_id=9&sku=Z1M7P&color_name=Xanh+L%C3%A1 HTTP/1.1" 200 687
2026-03-19 00:19:50,578 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-5.webp HTTP/1.1" 304 0
2026-03-19 00:19:50,578 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-1.webp HTTP/1.1" 304 0
2026-03-19 00:19:50,578 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-3.webp HTTP/1.1" 304 0
2026-03-19 00:19:50,578 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-2.webp HTTP/1.1" 304 0
2026-03-19 00:19:50,579 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-4.webp HTTP/1.1" 304 0
2026-03-19 00:19:50,582 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-8.webp HTTP/1.1" 304 0
2026-03-19 00:19:50,583 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-7.webp HTTP/1.1" 304 0
2026-03-19 00:19:50,599 | INFO | django.server | "GET /product-images/folders/list/?brand_id=25 HTTP/1.1" 200 4472
2026-03-19 00:20:32,992 | INFO | django.server | "POST /product-images/color/delete/ HTTP/1.1" 200 72
2026-03-19 00:20:33,015 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:20:33,432 | INFO | django.server | "POST /product-images/color/delete/ HTTP/1.1" 200 72
2026-03-19 00:20:33,462 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:20:34,295 | INFO | django.server | "POST /product-images/color/delete/ HTTP/1.1" 200 72
2026-03-19 00:20:34,322 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:20:34,498 | INFO | django.server | "POST /product-images/color/delete/ HTTP/1.1" 200 72
2026-03-19 00:20:34,525 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:20:34,656 | INFO | django.server | "POST /product-images/color/delete/ HTTP/1.1" 200 72
2026-03-19 00:20:34,681 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:20:34,840 | INFO | django.server | "POST /product-images/color/delete/ HTTP/1.1" 200 72
2026-03-19 00:20:34,867 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:20:34,968 | INFO | django.server | "POST /product-images/color/delete/ HTTP/1.1" 200 72
2026-03-19 00:20:34,999 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4664
2026-03-19 00:20:39,667 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 264
2026-03-19 00:20:39,672 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-1.webp HTTP/1.1" 200 13062
2026-03-19 00:20:39,692 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:20:42,899 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 264
2026-03-19 00:20:42,906 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-2.webp HTTP/1.1" 200 10210
2026-03-19 00:20:42,926 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:20:45,287 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 264
2026-03-19 00:20:45,293 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-3.webp HTTP/1.1" 200 4300
2026-03-19 00:20:45,313 | INFO | django.server | "GET /product-images/folders/list/ HTTP/1.1" 200 4854
2026-03-19 00:20:47,707 | INFO | django.server | "POST /product-images/color/upload/ HTTP/1.1" 200 264
2026-03-19 00:20:47,713 | INFO | django.server | "GET /media/products/2026/03/iphone-15/iphone-15-xanh-la-4.webp HTTP/1.1" 200 18056
